Orthogroup	Aggregate-gland	head	Duct	Sac	Tail	Major-ampullate-gland	Minor-ampullate-gland	Tubuliform-gland	wholebody	Aciniform-Pyriform-gland	Flagelliform-gland
OG0004662	204.24279505873963	73.14960104282197	91.74866919799136	98.03086701291666	39.65196495648956	75.29270833914009	62.98152844674932	52.16855640995328	118.97891900142386	138.57057384816073	145.05747735224392
OG0004663	93.69382898637907	64.44424163132213	203.78543003371948	80.05477225394162	144.4296335207511	115.15365598905896	171.96457433666905	113.94755238605592	117.91122792392989	166.11181210308465	222.70872993142973
OG0004664	5.807267886100361	6.540226216847442	8.245091885819345	5.752727932754397	5.87353736782585	8.81911139167415	9.150504161770844	8.223070584785319	6.713077260319163	14.568157791746303	16.250420478713753
OG0004665	130.83422232421862	99.08920619582284	221.9586131506224	104.79881195792716	135.39516432130537	110.77913787663354	144.41603021944553	96.05148656630674	157.63246302700855	300.4040294325459	179.2586807886801
OG0004666	42.97183543062649	54.6460370397829	33.665065889488766	18.882019157876	23.33344997043876	21.615107849220475	22.308896840264755	17.32062159969384	28.651955596426024	31.67676198724233	40.90623376293647
OG0004667	135.96506083777658	161.1575986627055	116.82795326036008	117.22504563191433	163.1794339124835	129.11165680757938	139.8239019647028	158.54924375087225	183.3086771163166	127.11681583334246	152.76564457187385
OG0004668	19.14015112154989	34.70192992128515	28.07328639983757	8.694831320390948	6.157525507372924	12.145164100694217	13.53711141132688	5.33211670308694	17.885874861790438	11.17469349543556	13.806540042227278
OG0004669	33.0500109443772	43.796141915408086	36.35439662095531	39.03197791681364	17.49648857470059	29.847399110667755	23.77459674426687	22.35642464442809	25.46579723032487	24.47779948884656	54.734085055212944
OG0004670	19.56300939585367	24.766326064718292	3.717077225486104	0.3777700365418228	5.544423715611714	0.8715738918049902	1.3396098705040416	4.55262587858359	66.3620344875935	24.98366272079469	0.12042111613048609
OG0004672	23.05018308364158	21.245198117491867	21.94559021340145	13.148001060671518	14.776537736371733	15.607899579016395	17.62032217662009	16.448011207925912	20.896722073107146	22.68276931657036	23.664468492283124
OG0004673	282.3349996734743	163.2214734821931	439.2729737009705	192.5866351194135	195.9087807601139	210.55747994252857	212.3287944905503	172.9238677107123	136.4564172928376	238.91248601264485	268.1577445860354
OG0004674	62.6858360513236	35.847727460000186	111.83758845114262	57.04577602863623	78.0833251031368	58.557806755451466	69.49769476764186	58.70670703841572	37.00516410031118	72.93195407698485	121.80886024540946
OG0004675	72.76770789802141	248.11671299729	35.48492655419228	18.91259926851461	46.23630290273684	28.016969461061063	27.069609266808182	44.279770213493975	243.93680679133223	18.08704483492752	24.850389781498038
OG0004676	83.95398429071405	28.27598705526696	115.31429834280998	243.97578417468927	237.14287743168163	272.6628685706527	449.78024033332457	294.7065195778879	149.72825820233174	325.02016623207794	521.7349127110468
OG0004677	9.350954909487518	11.772710056452285	12.779386316950454	6.446649687074728	6.592530781401707	7.688016005990025	8.759676607590034	8.417236938712898	11.587451979748227	17.916534788479964	13.81431995924833
OG0004678	37.14771188760942	48.91552633585655	44.31119688831835	41.291414102568005	32.54265339428269	40.11925075746471	45.3957593615997	30.549459375918847	41.850421786331744	80.11976812199335	78.09268396688026
OG0004679	17.118781709762224	13.483199426907095	17.50387704806495	9.408255467787658	9.041728900974544	9.44112974850832	12.697555885658224	9.838446461926516	15.55576779544298	19.74051074344661	16.379008827881847
